1000	6.1300001107e-05
2000	1.3829999807e-04
3000	2.2379999791e-04
4000	3.0809999953e-04
5000	3.7259999954e-04
6000	4.4920000073e-04
7000	5.2839999989e-04
8000	6.2930000058e-04
9000	7.0079999932e-04
10000	8.1779999891e-04
11000	1.0051000027e-03
12000	1.0051999998e-03
13000	1.0652999990e-03
14000	1.1706000005e-03
15000	1.2520000018e-03
16000	1.3810999990e-03
17000	1.4228000000e-03
18000	1.5457999980e-03
19000	1.6904999975e-03
20000	1.7859000000e-03
21000	1.8719000000e-03
22000	2.0369999984e-03
23000	2.0549000001e-03
24000	2.2157000021e-03
25000	2.2403999974e-03
26000	2.3332999990e-03
27000	2.4207000024e-03
28000	2.6008999994e-03
29000	2.6281999999e-03
30000	2.7651000019e-03
31000	2.8075000009e-03
32000	3.0641999983e-03
33000	3.1232000001e-03
34000	3.1798999989e-03
35000	3.2351000009e-03
36000	3.3466999994e-03
37000	3.5090999991e-03
38000	3.5838000003e-03
39000	3.6868999996e-03
40000	3.8358000020e-03
41000	4.1567000007e-03
42000	4.0646000016e-03
43000	4.2684000000e-03
44000	4.3206000009e-03
45000	4.4535999987e-03
46000	4.4998999983e-03
47000	4.6262000033e-03
48000	4.8435999997e-03
49000	4.9390999993e-03
50000	4.9413999986e-03
51000	5.1530999990e-03
52000	5.0903999982e-03
53000	5.3410999972e-03
54000	5.3351000024e-03
55000	5.4610999978e-03
56000	5.6713000013e-03
57000	5.8043999998e-03
58000	5.7304000002e-03
59000	5.9139000005e-03
60000	6.0211000018e-03
61000	6.1136000004e-03
62000	6.0666999998e-03
63000	6.3555999986e-03
64000	6.9026999990e-03
65000	6.7627000026e-03
66000	6.7870999992e-03
67000	6.7342000002e-03
68000	6.8142999990e-03
69000	7.0425000013e-03
70000	6.9292999979e-03
71000	7.0578000013e-03
72000	7.3187999988e-03
73000	7.3253000010e-03
74000	7.4650999995e-03
75000	7.5914000008e-03
76000	7.7583000020e-03
77000	7.8864999996e-03
78000	7.9927000006e-03
79000	8.0248000013e-03
80000	8.3469000019e-03
81000	8.4895000000e-03
82000	9.0548000007e-03
83000	8.4643000009e-03
84000	8.8216000004e-03
85000	9.1256000014e-03
86000	9.2972000020e-03
87000	9.1242999988e-03
88000	9.5720000027e-03
89000	9.3353999982e-03
90000	9.6448000004e-03
91000	9.4728000004e-03
92000	9.8125999975e-03
93000	9.6999999987e-03
94000	1.0082199999e-02
95000	9.8706999997e-03
96000	1.0633499998e-02
97000	1.0435500000e-02
98000	1.0893800001e-02
99000	1.0699800001e-02
100000	1.0784300001e-02
101000	1.0593999999e-02
102000	1.0951500000e-02
103000	1.0652299999e-02
104000	1.0908299999e-02
105000	1.0868300000e-02
106000	1.1411199997e-02
107000	1.1319400001e-02
108000	1.1424500000e-02
109000	1.1421800002e-02
110000	1.1757200002e-02
111000	1.1650900000e-02
112000	1.2108100000e-02
113000	1.2043500003e-02
114000	1.2370099997e-02
115000	1.2184399999e-02
116000	1.2212999998e-02
117000	1.2398200000e-02
118000	1.2621399997e-02
119000	1.2636100000e-02
120000	1.2854900000e-02
121000	1.2827399998e-02
122000	1.3127700000e-02
123000	1.3351300000e-02
124000	1.3143600001e-02
125000	1.3206000000e-02
126000	1.3320700000e-02
127000	1.4288500002e-02
128000	1.5010400002e-02
129000	1.4360900001e-02
130000	1.4349400000e-02
131000	1.4745699998e-02
132000	1.4676900002e-02
133000	1.4604099997e-02
134000	1.4712299999e-02
135000	1.4863200002e-02
136000	1.5740300001e-02
137000	1.5718700000e-02
138000	1.5549500000e-02
139000	1.5630200000e-02
140000	1.5267200000e-02
141000	1.5386199997e-02
142000	1.5497600001e-02
143000	1.5720100000e-02
144000	1.5980799999e-02
145000	1.5764300002e-02
146000	1.5848899999e-02
147000	1.6280200001e-02
148000	1.5964599999e-02
149000	1.6272800000e-02
150000	1.6614700002e-02
151000	1.7018800001e-02
152000	1.6647400000e-02
153000	1.6656399999e-02
154000	1.6808300003e-02
155000	1.7174999997e-02
156000	1.7291100001e-02
157000	1.7092100003e-02
158000	1.7525499999e-02
159000	1.7680199999e-02
160000	1.8359600002e-02
161000	1.7996800001e-02
162000	1.8399400000e-02
163000	1.8466900001e-02
