1000	4.0600003558e-05
2000	8.3499999164e-05
3000	1.2829999832e-04
4000	1.8559999808e-04
5000	2.1980000020e-04
6000	2.7330000012e-04
7000	3.1939999826e-04
8000	4.1010000132e-04
9000	4.2269999904e-04
10000	4.6889999794e-04
11000	5.2819999837e-04
12000	5.8130000252e-04
13000	6.2370000160e-04
14000	7.1459999890e-04
15000	7.6040000204e-04
16000	8.1540000247e-04
17000	8.6350000129e-04
18000	9.0569999884e-04
19000	9.5610000062e-04
20000	1.0542999989e-03
21000	1.0395999998e-03
22000	1.1612999988e-03
23000	1.1780000023e-03
24000	1.2758999983e-03
25000	1.3455000008e-03
26000	1.3761000009e-03
27000	1.4348000004e-03
28000	1.4902000003e-03
29000	1.5410000015e-03
30000	1.6134000034e-03
31000	1.6525999999e-03
32000	1.7025000016e-03
33000	1.7520000001e-03
34000	1.8229000016e-03
35000	1.9105000029e-03
36000	1.9141999983e-03
37000	2.5167999993e-03
38000	2.0539000034e-03
39000	2.0958999994e-03
40000	2.1534000007e-03
41000	2.2523000007e-03
42000	2.5279000001e-03
43000	2.3172000001e-03
44000	2.3857000015e-03
45000	2.4522999993e-03
46000	2.5296999993e-03
47000	2.5787999984e-03
48000	2.6489999982e-03
49000	2.6815999991e-03
50000	2.7043999980e-03
51000	2.7647000024e-03
52000	2.8442999974e-03
53000	2.9023999996e-03
54000	2.9712000032e-03
55000	3.0474999985e-03
56000	3.1373999991e-03
57000	3.1159000027e-03
58000	3.2371999987e-03
59000	3.2831999997e-03
60000	3.2900000006e-03
61000	3.4075000003e-03
62000	3.4319000006e-03
63000	3.4790999998e-03
64000	3.5553999987e-03
65000	3.6022999993e-03
66000	3.6751999978e-03
67000	3.6585999987e-03
68000	3.8599000000e-03
69000	3.8149000029e-03
70000	3.8749999985e-03
71000	3.9460000007e-03
72000	4.0131999995e-03
73000	4.0654999975e-03
74000	4.0679999984e-03
75000	4.1412999999e-03
76000	4.2252000021e-03
77000	4.3255999990e-03
78000	4.3719000023e-03
79000	4.3728000019e-03
80000	4.4868000004e-03
81000	4.6421999978e-03
82000	4.6580999988e-03
83000	4.6801999997e-03
84000	4.7205000010e-03
85000	4.6967999988e-03
86000	4.7868999973e-03
87000	4.9419999996e-03
88000	5.0765000015e-03
89000	5.0054000021e-03
90000	5.0749000002e-03
91000	5.0942999987e-03
92000	5.1845000016e-03
93000	5.1625000015e-03
94000	5.3298999992e-03
95000	5.4413999969e-03
96000	5.4535000017e-03
97000	5.5073000003e-03
98000	5.6003999998e-03
99000	5.6476999998e-03
100000	5.6973999999e-03
101000	5.7545999989e-03
102000	5.8207000002e-03
103000	5.7822999988e-03
104000	5.8733000005e-03
105000	6.0010000016e-03
106000	6.0384999997e-03
107000	6.1360999971e-03
108000	6.1432999973e-03
109000	6.3116999991e-03
110000	6.3205999977e-03
111000	6.3351000026e-03
112000	6.4591000009e-03
113000	6.3082000015e-03
114000	6.4764000017e-03
115000	6.5953000012e-03
116000	6.6783000002e-03
117000	6.7942999995e-03
118000	6.7202999999e-03
119000	6.8148000028e-03
120000	6.9882999996e-03
121000	6.9774000003e-03
122000	6.9269999985e-03
123000	7.0695999966e-03
124000	7.0931000009e-03
125000	7.2189999992e-03
126000	7.2921999999e-03
127000	7.2393000009e-03
128000	7.3200999977e-03
129000	7.3930000035e-03
130000	7.6332999997e-03
131000	7.6846999982e-03
132000	7.6869000004e-03
133000	7.5803999971e-03
134000	7.8807999998e-03
135000	7.7955000015e-03
136000	7.7826999986e-03
137000	7.9263000007e-03
138000	8.0000000016e-03
139000	8.1926000021e-03
140000	8.1170999983e-03
141000	8.1229000025e-03
142000	8.4171999988e-03
143000	8.2479999983e-03
144000	8.3667999970e-03
145000	8.2781000019e-03
146000	8.6170999966e-03
147000	8.4065000010e-03
148000	8.4497999997e-03
149000	8.5185000025e-03
150000	8.6491000002e-03
151000	8.5346000014e-03
152000	8.7946000021e-03
153000	8.9560999986e-03
154000	8.8929000012e-03
155000	9.1002000008e-03
156000	9.2650000006e-03
157000	9.2670000013e-03
158000	9.1967000008e-03
159000	9.2125000010e-03
160000	9.3256000000e-03
161000	9.3764999983e-03
162000	9.3231000028e-03
163000	9.4993999992e-03
164000	9.5490999993e-03
165000	9.6220999985e-03
166000	9.5840000031e-03
167000	1.0375300000e-02
168000	1.0027100001e-02
169000	9.7354000027e-03
170000	1.0172300001e-02
171000	9.9747999993e-03
172000	9.9099999970e-03
173000	1.0485799998e-02
174000	1.1152899999e-02
175000	1.1058500000e-02
176000	1.1300800001e-02
177000	1.0945800001e-02
178000	1.0685699999e-02
179000	1.1010099999e-02
180000	1.0835600002e-02
181000	1.1717400001e-02
182000	1.1798899999e-02
183000	1.0909400000e-02
184000	1.1154399999e-02
185000	1.0999700000e-02
186000	1.1861499999e-02
187000	1.1699200000e-02
188000	1.1847099999e-02
189000	1.2097300001e-02
190000	1.1645399998e-02
191000	1.1976100002e-02
192000	1.1361500001e-02
193000	1.1406899997e-02
194000	1.2346000000e-02
195000	1.1694800000e-02
196000	1.8963800001e-02
197000	1.2467299999e-02
198000	1.1797100000e-02
199000	1.2805099999e-02
200000	1.2904399999e-02
201000	1.1857900001e-02
202000	1.2322700000e-02
203000	1.2311100003e-02
204000	1.2177400000e-02
205000	1.2665400001e-02
206000	1.3124400000e-02
207000	1.2812099998e-02
208000	1.3041300001e-02
209000	1.2757299999e-02
210000	1.3633099999e-02
211000	1.2720100000e-02
212000	1.2825000002e-02
213000	1.3107300001e-02
214000	1.3283500000e-02
215000	1.3003500000e-02
216000	1.3419199997e-02
217000	1.3389100000e-02
218000	1.3393300000e-02
219000	1.3568599999e-02
220000	1.3816100000e-02
221000	1.3507000000e-02
222000	1.4293599997e-02
223000	1.4337000001e-02
224000	1.4581200001e-02
225000	1.4402100001e-02
226000	1.4514600000e-02
227000	1.4552400000e-02
228000	1.4689899999e-02
229000	1.4506000000e-02
230000	1.3687600000e-02
231000	1.4715200003e-02
232000	1.4991100001e-02
233000	1.4924899999e-02
234000	1.5014000001e-02
235000	1.5219800000e-02
236000	1.5506300002e-02
237000	1.5187499997e-02
238000	1.5243099999e-02
239000	1.5300499999e-02
240000	1.5541400000e-02
241000	1.5350800000e-02
242000	1.5789800000e-02
243000	1.5438000002e-02
244000	1.6450600000e-02
245000	1.6042300002e-02
246000	1.6058700003e-02
247000	1.5959900000e-02
248000	1.5226600000e-02
249000	1.6441399999e-02
250000	1.6085300002e-02
251000	1.6093300001e-02
252000	1.6154500001e-02
253000	1.6412699999e-02
254000	1.6648400000e-02
255000	1.6059100002e-02
256000	1.6618799997e-02
257000	1.6248599997e-02
258000	1.6438499999e-02
259000	1.6947800003e-02
260000	1.6917699999e-02
261000	1.7302199998e-02
262000	1.6681000001e-02
263000	1.6934200001e-02
264000	1.6864300000e-02
265000	1.7092200000e-02
266000	1.7152100001e-02
267000	1.7364900003e-02
268000	1.7087000000e-02
269000	1.7588799998e-02
270000	1.7403400001e-02
271000	1.7727099999e-02
272000	1.6715300000e-02
273000	1.6498900000e-02
274000	1.6993700003e-02
275000	1.6386899999e-02
276000	1.6659200002e-02
277000	1.6196100001e-02
278000	1.6496500000e-02
279000	1.7077999997e-02
280000	1.6952700000e-02
281000	1.6938700002e-02
282000	1.6574199999e-02
283000	1.8079800000e-02
284000	1.8799100002e-02
285000	1.7260000001e-02
286000	1.6972900001e-02
287000	1.6839900003e-02
288000	1.6781400001e-02
289000	1.7180400002e-02
290000	1.8010300002e-02
291000	1.7305800000e-02
292000	1.6990099997e-02
293000	1.7082200000e-02
294000	1.7220599999e-02
295000	1.7317299997e-02
296000	1.8009500000e-02
297000	1.7935899999e-02
298000	1.7508899997e-02
299000	1.7823900002e-02
300000	1.9747099999e-02
301000	1.8140599997e-02
302000	1.7693000002e-02
303000	1.7900800001e-02
304000	1.8853600002e-02
305000	1.8481300001e-02
306000	1.8427999999e-02
307000	1.8070300001e-02
308000	1.7895800000e-02
309000	1.8682000002e-02
310000	1.8285200000e-02
311000	1.8590799998e-02
312000	1.8353100000e-02
313000	1.8261300000e-02
314000	1.8943399999e-02
315000	1.9015499998e-02
316000	1.8862500001e-02
317000	1.8836600000e-02
318000	1.8693700000e-02
319000	1.9013100002e-02
320000	1.8826500000e-02
321000	1.8950400001e-02
322000	1.8950400001e-02
323000	1.9221200000e-02
324000	1.9553700000e-02
325000	1.8968000000e-02
326000	1.9628900001e-02
327000	1.9237799999e-02
328000	1.9481500000e-02
329000	1.9568899999e-02
330000	1.9319600000e-02
331000	1.9694499999e-02
332000	1.9978900000e-02
333000	1.9289000000e-02
334000	1.9829700002e-02
335000	1.9754600002e-02
336000	1.9849100001e-02
337000	2.0072500000e-02
338000	1.9778300000e-02
339000	2.2223499996e-02
340000	2.0105300002e-02
341000	2.0171800003e-02
342000	2.1960000002e-02
343000	2.0471599997e-02
344000	2.0320299998e-02
345000	2.2326599999e-02
346000	2.2397400000e-02
347000	2.2306700001e-02
348000	2.0786800000e-02
349000	2.1098900001e-02
350000	2.0920100000e-02
351000	2.3144200000e-02
352000	2.2199600000e-02
353000	2.2455599999e-02
354000	2.1366900000e-02
355000	2.1018399999e-02
356000	2.1857400003e-02
357000	2.2088599999e-02
358000	2.2695300002e-02
359000	2.1808699999e-02
360000	2.3695100001e-02
361000	2.1790399998e-02
362000	2.3616900002e-02
363000	2.4308099997e-02
364000	2.3374299999e-02
365000	2.4134399999e-02
366000	2.4370600000e-02
367000	2.5546300003e-02
368000	2.3649499999e-02
369000	2.3502099997e-02
370000	2.5100600000e-02
371000	2.4740099998e-02
372000	2.3013700000e-02
373000	2.3048100000e-02
374000	2.4693199997e-02
375000	2.4714900002e-02
376000	2.4585200001e-02
377000	2.4450200002e-02
378000	2.4683399999e-02
379000	2.4399400001e-02
380000	2.3057700000e-02
381000	2.3475500002e-02
382000	2.3517300000e-02
383000	2.3376599998e-02
384000	2.3464499998e-02
385000	2.3789500003e-02
386000	2.4017600001e-02
387000	2.3930600000e-02
388000	2.3723299997e-02
389000	2.3643699999e-02
390000	2.4737100000e-02
391000	2.5106300000e-02
392000	2.4938399998e-02
393000	2.4026200001e-02
394000	2.4554200001e-02
395000	2.4480600001e-02
396000	2.6368700001e-02
397000	2.6395900000e-02
398000	2.6320400000e-02
399000	2.6646700000e-02
400000	2.5747600001e-02
401000	2.4528000002e-02
402000	2.5189700002e-02
403000	2.6258800001e-02
404000	2.5568999998e-02
405000	2.6383000000e-02
406000	2.5850700000e-02
407000	2.5950499999e-02
408000	2.7045400002e-02
409000	2.5662399999e-02
410000	2.6026399999e-02
411000	2.7119599999e-02
412000	2.6495700000e-02
413000	2.5984299999e-02
414000	2.7796700000e-02
415000	2.7668100000e-02
416000	2.6801799999e-02
417000	2.9771499998e-02
418000	2.6817400001e-02
419000	2.7857400000e-02
420000	2.8014700001e-02
421000	2.6866699998e-02
422000	3.6010000000e-02
423000	2.7169000001e-02
424000	2.7187200001e-02
425000	2.7600000001e-02
426000	2.8277200003e-02
427000	2.7580300000e-02
428000	2.7839099999e-02
429000	2.7737299999e-02
430000	2.9179999998e-02
431000	2.8668300001e-02
432000	2.8784399998e-02
433000	2.9640000001e-02
434000	2.8234399997e-02
435000	2.8127300000e-02
436000	2.8949199997e-02
437000	2.8989399998e-02
438000	2.9322699997e-02
439000	2.9459999998e-02
440000	2.9468099998e-02
441000	2.9108700001e-02
442000	2.9576299999e-02
443000	2.9657499999e-02
444000	3.1404800000e-02
445000	2.9524800000e-02
446000	3.0709300001e-02
447000	2.9470199999e-02
448000	2.9923299997e-02
449000	2.9264100001e-02
450000	2.9523100002e-02
451000	2.9674400001e-02
452000	2.9790700002e-02
453000	2.9360900000e-02
454000	2.9896200002e-02
455000	2.9904499999e-02
456000	3.0591999999e-02
457000	3.0763799998e-02
458000	3.0146800000e-02
459000	3.0182299997e-02
460000	3.4776400003e-02
461000	3.1318100002e-02
462000	3.1434500001e-02
463000	3.0557200000e-02
464000	3.0659600001e-02
465000	3.0573199998e-02
466000	3.0296599998e-02
467000	3.1568400002e-02
468000	3.0100700002e-02
469000	3.1423500001e-02
470000	3.1659200002e-02
471000	3.0694099998e-02
472000	3.1347000000e-02
473000	3.1668799998e-02
474000	3.3947700002e-02
475000	3.0972199998e-02
476000	3.2358700002e-02
477000	3.1519000000e-02
478000	3.1547499999e-02
479000	3.0375300001e-02
480000	3.2357700002e-02
481000	3.1026299999e-02
482000	3.1439700000e-02
483000	3.1256799997e-02
484000	3.1238299998e-02
485000	3.2379699998e-02
486000	3.2644000003e-02
487000	3.2772499999e-02
488000	3.3044700001e-02
489000	3.1486600001e-02
490000	3.4487199999e-02
491000	3.2313399999e-02
492000	3.2532400000e-02
493000	3.2457600002e-02
494000	3.4033100001e-02
495000	3.1847299997e-02
496000	3.2954499999e-02
497000	3.3660300000e-02
498000	3.4080699999e-02
499000	3.3720600000e-02
500000	3.2779100002e-02
501000	3.3446300000e-02
502000	3.3963300000e-02
503000	3.3329399997e-02
504000	3.4257700001e-02
505000	3.3276099999e-02
506000	3.4604199998e-02
507000	3.4046299999e-02
508000	3.4604799999e-02
509000	3.3640800000e-02
510000	3.3618499998e-02
511000	3.3677100000e-02
512000	3.2937399999e-02
513000	3.3692800000e-02
514000	3.4216500000e-02
515000	3.5122100002e-02
516000	3.4697700001e-02
517000	3.4245999999e-02
518000	3.4189800001e-02
519000	3.4852400000e-02
520000	3.4618999998e-02
521000	3.5126900002e-02
522000	3.5760399998e-02
523000	3.5780399998e-02
524000	3.4956000000e-02
525000	3.5021599997e-02
526000	3.5917900001e-02
527000	3.6262200003e-02
528000	3.5057800000e-02
529000	3.4755900000e-02
530000	3.4292099997e-02
531000	3.5075299998e-02
532000	3.5852300000e-02
533000	3.6350800001e-02
534000	3.5469399998e-02
535000	3.6241800000e-02
536000	3.5020600000e-02
537000	3.5664200001e-02
538000	3.5300500000e-02
539000	3.5641500002e-02
540000	3.5605000001e-02
541000	3.7163200002e-02
542000	3.6575400001e-02
543000	3.5739600000e-02
544000	3.7245600000e-02
545000	3.5911100000e-02
546000	3.6130699998e-02
547000	3.7638600003e-02
548000	3.5561499997e-02
549000	3.6011400000e-02
550000	3.6212499999e-02
551000	3.7312100001e-02
552000	3.7913199998e-02
553000	3.6910300001e-02
554000	3.6809300000e-02
555000	3.7544600000e-02
556000	3.7123200000e-02
557000	3.7592299999e-02
558000	3.8596900002e-02
559000	3.9303799997e-02
560000	3.7177900002e-02
561000	3.7135600000e-02
562000	3.7355000000e-02
563000	3.8463500001e-02
564000	3.7373800002e-02
565000	3.7134499999e-02
566000	3.7611000003e-02
567000	3.7690700003e-02
568000	3.8413200000e-02
569000	3.8638300000e-02
570000	3.7720800003e-02
571000	3.9690700003e-02
572000	3.8717700001e-02
573000	3.7953100000e-02
574000	3.8075000000e-02
575000	3.8799500002e-02
576000	3.8625400000e-02
577000	3.8260800000e-02
578000	3.8270499997e-02
579000	3.9518699999e-02
580000	3.9476700000e-02
581000	4.0094500000e-02
582000	4.0754400001e-02
583000	4.0546999997e-02
584000	3.9944000000e-02
585000	3.9642100000e-02
586000	3.9540199999e-02
587000	4.0392600000e-02
588000	3.9940499999e-02
589000	3.9717000000e-02
590000	4.0549200003e-02
591000	3.9714899998e-02
592000	3.6995300001e-02
593000	3.6955899999e-02
594000	3.7676100001e-02
595000	3.7071899998e-02
596000	3.7393300001e-02
597000	3.7724300000e-02
598000	3.7297399998e-02
599000	3.7389599998e-02
600000	3.8236299999e-02
601000	3.7698999997e-02
602000	3.8046700000e-02
603000	3.8474300000e-02
604000	3.7741799999e-02
605000	3.8577200001e-02
606000	3.8073000000e-02
607000	3.8539800000e-02
608000	3.8917000002e-02
609000	3.8056699999e-02
610000	3.9214900000e-02
611000	3.8631299998e-02
612000	3.8924600001e-02
613000	3.8502400002e-02
614000	3.9466999999e-02
615000	3.9438100001e-02
616000	3.9469700001e-02
617000	3.9059900002e-02
618000	3.9748599997e-02
619000	4.0045199999e-02
620000	3.9776999998e-02
621000	3.9746200000e-02
622000	3.9612699999e-02
623000	3.9645699999e-02
624000	3.9641100000e-02
625000	3.9007899999e-02
626000	4.0301900000e-02
627000	3.8880100001e-02
628000	4.0798800001e-02
629000	4.3149700003e-02
630000	3.9453899997e-02
631000	4.0376500001e-02
632000	4.0151699999e-02
633000	4.0226500001e-02
634000	3.9928499998e-02
635000	3.9467200000e-02
636000	4.0658800001e-02
637000	4.0623000001e-02
638000	4.1026300001e-02
639000	4.1214600002e-02
640000	4.1408300000e-02
641000	4.0262500002e-02
642000	4.0328499999e-02
643000	4.1237499998e-02
644000	4.1522100000e-02
645000	4.1289200002e-02
646000	4.1391900002e-02
647000	4.1473800000e-02
648000	4.1445899999e-02
649000	4.1475599999e-02
650000	4.1442100002e-02
651000	4.1549000001e-02
652000	4.3312199999e-02
653000	4.2319900000e-02
654000	4.1305399998e-02
655000	4.0665599998e-02
656000	4.1669900002e-02
657000	4.1556699998e-02
658000	4.2262100000e-02
659000	4.2488600000e-02
660000	4.2191599998e-02
661000	4.2299699999e-02
662000	4.2320299999e-02
663000	4.2370100000e-02
664000	4.2326700001e-02
665000	4.2767500003e-02
666000	4.2182999998e-02
667000	4.2786800001e-02
668000	4.2480099997e-02
669000	4.2866700001e-02
670000	4.3463000002e-02
671000	4.3109299997e-02
672000	4.3635399998e-02
673000	4.3274000000e-02
674000	4.3267300003e-02
675000	4.2922100001e-02
676000	4.3501100001e-02
677000	4.3186799998e-02
678000	4.4104699999e-02
679000	4.2226300000e-02
680000	4.3331299999e-02
681000	4.2874100000e-02
682000	4.3592899998e-02
683000	4.3229600000e-02
684000	4.3253700002e-02
685000	4.3622200003e-02
686000	4.3770900000e-02
687000	4.3419900001e-02
688000	4.4669900002e-02
689000	4.3970000002e-02
690000	4.3497600000e-02
691000	4.3793599998e-02
692000	4.4472200003e-02
693000	4.4372400000e-02
694000	4.3819600000e-02
695000	4.4117800000e-02
696000	4.4212599998e-02
697000	4.4625999999e-02
698000	4.3965400000e-02
699000	4.4368700001e-02
700000	4.5218399999e-02
701000	4.5313499999e-02
702000	4.4863700001e-02
703000	4.5521100001e-02
704000	4.4818900002e-02
705000	4.5631699999e-02
706000	4.6000099999e-02
707000	4.5068300002e-02
708000	4.4813400000e-02
709000	4.5496600000e-02
710000	4.5537400001e-02
711000	4.6260499999e-02
712000	4.5232199998e-02
713000	4.5042600002e-02
714000	4.5120400002e-02
715000	4.6514100002e-02
716000	4.6519500000e-02
717000	4.6545800000e-02
718000	4.6413199998e-02
719000	4.7556800000e-02
720000	4.5781900000e-02
721000	4.6547200000e-02
722000	4.8190400001e-02
723000	5.0506699998e-02
724000	4.6837700003e-02
725000	4.6733100000e-02
726000	4.7339900000e-02
727000	4.9060800000e-02
728000	4.9253500001e-02
729000	4.7527100000e-02
730000	4.6864299999e-02
731000	4.6897500000e-02
732000	4.7170400001e-02
733000	4.7999999999e-02
734000	4.7709600000e-02
735000	4.7568599999e-02
736000	4.7533400000e-02
737000	4.7253400000e-02
738000	4.7922500002e-02
739000	4.7744799998e-02
740000	4.8903600000e-02
741000	4.8350300000e-02
742000	4.7652399997e-02
743000	4.8846300000e-02
744000	4.7774300001e-02
745000	4.7641599998e-02
746000	4.8917700002e-02
747000	4.8611400001e-02
748000	4.9430999999e-02
749000	4.9211499998e-02
750000	4.8114599998e-02
751000	4.9458900001e-02
752000	4.9629699999e-02
753000	4.9377600000e-02
754000	4.8667400002e-02
755000	4.9169700000e-02
756000	4.8330999998e-02
757000	4.8837499999e-02
758000	4.8820500000e-02
759000	4.9188300000e-02
760000	4.9366799998e-02
761000	4.9234800001e-02
762000	4.9598900001e-02
763000	4.9987700000e-02
764000	4.9531100001e-02
765000	5.0101500001e-02
766000	4.9632800001e-02
767000	4.9355100000e-02
768000	4.9717599999e-02
769000	5.0742800002e-02
770000	5.0427999999e-02
771000	5.0424599998e-02
772000	5.0164300003e-02
773000	4.9999300001e-02
774000	4.9595800003e-02
775000	5.0832599998e-02
776000	5.0769199999e-02
777000	5.0234500002e-02
778000	5.0855199999e-02
779000	5.0359900000e-02
780000	5.0933300001e-02
781000	5.1241200003e-02
782000	5.1101999998e-02
783000	5.0423799999e-02
784000	5.0187199999e-02
785000	5.1706499999e-02
786000	5.0943899998e-02
787000	5.1730399999e-02
788000	5.1342700001e-02
789000	5.2429100000e-02
790000	5.1212300001e-02
791000	5.1690300003e-02
792000	5.1534300001e-02
793000	5.2374000003e-02
794000	5.2181499999e-02
795000	5.2348699999e-02
796000	5.2192399999e-02
797000	5.2793299998e-02
798000	5.2949699999e-02
799000	5.2222599999e-02
800000	5.2965600000e-02
801000	5.3026599999e-02
802000	5.3787299999e-02
803000	5.2720199998e-02
804000	5.2587999999e-02
805000	5.3396200001e-02
806000	5.2351900002e-02
807000	5.2280100001e-02
808000	5.1948199998e-02
809000	5.1925699998e-02
810000	5.3057999998e-02
811000	5.3232000002e-02
812000	5.3985600000e-02
813000	5.3591899999e-02
814000	5.3953700000e-02
815000	5.3712500001e-02
816000	5.2841700002e-02
817000	5.6074500000e-02
818000	5.4023099998e-02
819000	5.3237799999e-02
820000	5.3862299999e-02
821000	5.4041700001e-02
822000	5.3619300001e-02
823000	5.3122099998e-02
824000	5.3761899999e-02
825000	5.2846200000e-02
826000	5.3664699997e-02
827000	5.3635900000e-02
828000	5.4761500000e-02
829000	5.2512400001e-02
830000	5.4172199998e-02
831000	5.3887800001e-02
832000	5.7061899999e-02
833000	5.5103900002e-02
834000	5.6146100000e-02
835000	5.5004800000e-02
836000	5.4796700002e-02
837000	5.4951000002e-02
838000	5.4488499998e-02
839000	5.5067200003e-02
840000	5.5671200000e-02
841000	5.4016600003e-02
842000	5.4810200003e-02
843000	5.4936100001e-02
844000	5.5493600001e-02
845000	5.5726600000e-02
846000	5.4822999999e-02
847000	5.5752500000e-02
848000	5.5167999999e-02
849000	5.6512600000e-02
850000	5.5938199999e-02
851000	5.6911100000e-02
852000	5.7463300000e-02
853000	5.7468799998e-02
854000	5.6871500001e-02
855000	5.7161999997e-02
856000	5.6266699998e-02
857000	5.8628999999e-02
858000	5.6845200001e-02
859000	5.5388900000e-02
860000	5.7350600000e-02
861000	5.5855600000e-02
862000	5.5684200001e-02
863000	5.6984999999e-02
864000	5.6487100002e-02
865000	5.6294499998e-02
866000	5.7482699998e-02
867000	5.6887200000e-02
868000	5.7490000003e-02
869000	5.7665199998e-02
870000	5.7251800001e-02
871000	5.7089800001e-02
872000	5.6610200001e-02
873000	5.6625900001e-02
874000	5.7240100003e-02
875000	5.7102300001e-02
876000	5.9311399997e-02
877000	6.1542400003e-02
878000	6.1433100000e-02
879000	6.5731900002e-02
880000	6.1415199998e-02
881000	6.1772500001e-02
882000	6.1260400002e-02
883000	6.0978999998e-02
884000	6.2602400001e-02
